shipment_id,order_id,shipment_date,carrier,shipping_method,shipment_status,estimated_delivery,actual_delivery,delivery_delay_days,is_significantly_delayed
96fd8db8-9164-4649-ba1d-cf0ddcb45cbd,4b81e31f-9629-41cd-928d-f6349ed1b2ef,11/22/2023,ArcBest,Standard,In Transit,9/1/2024,6/4/2024,0,0
bce13a9f-f4cb-41a5-888e-ca079900966b,cf03b71e-726b-4303-a135-040cf0a51fc8,11/6/2022,Lasership,Express,Out for Delivery,4/12/2025,3/20/2025,0,0
c3df5d98-d682-47a8-b333-68ec4b921960,7a90a2a8-81a9-4c92-8c4d-af26dab6b396,11/13/2024,ABF Freight,2-day,Delayed,3/7/2025,6/10/2024,0,0
d4b3d253-b990-45b3-bf0b-21f367a23c1e,6667d54a-5a2a-4bac-a118-2e928d0948d3,12/3/2024,ArcBest,Standard,Hold at Location,5/16/2024,6/8/2024,23,1
d5bcf916-982f-47c2-a0aa-79c779b218ed,d67b7f54-3f9e-4274-b19a-24285f378975,2/17/2024,Estes Express Lines,Standard,Delivered,3/9/2025,9/7/2024,0,0
b8c86cc5-88ac-4d6d-9baa-36cfcbbf6818,58e48c13-f87c-43c3-9229-ab133a1eeef8,5/22/2022,Amazon Logistics,2-day,Cancelled,12/29/2024,4/10/2025,102,1
2f42b6de-8e5a-4ce3-9b52-80e8cb30edea,6bca72cc-66a6-4f19-8a24-1eeadd117c76,3/23/2024,Purolator,Express,Processing,9/30/2024,7/17/2024,0,0
60303670-18fc-43a4-8206-202b9c5d5c51,8ceffe9f-5a9e-4c89-bb38-2284e013a735,3/20/2024,Lasership,Express,Failed Delivery,4/2/2025,10/13/2024,0,0
a7f5476c-3f6d-4440-bc88-8627f3d70c86,1ce0b4b7-08fe-4830-9980-eda7c35f0aa0,3/19/2024,FedEx,Standard,Returned,6/6/2024,4/15/2025,313,1
463eac6f-d4c3-4bf4-a977-95d410292060,804f257c-d0d2-4db6-ae91-8025f7074345,2/20/2025,Schneider National,2-day,Pending,1/22/2025,2/5/2025,14,1
3b10f1e7-bd32-42c5-aae1-1858094d884c,64659545-0488-4662-ab48-cc1443b53f36,7/21/2023,SEKO Logistics,Standard,Delivered,10/7/2024,10/23/2024,16,1
39ab13f0-0929-40be-828b-234b66ef61f6,d032a1f4-db36-4efe-acdb-9b6431d78eef,7/31/2024,DHL,Express,Processing,2/20/2025,1/20/2025,0,0
f8b973e9-2bc9-4b76-a35b-3769a2c07e83,f66953eb-3d74-4de3-95d3-56cf47a708f6,12/15/2022,YRC Freight,Express,Returned,12/17/2024,1/7/2025,21,1
fe9203d3-1f33-4fa8-996c-c9c4380bf59e,3b5947e7-e435-4dd2-b688-75b1769215c7,8/4/2023,Saia,2-day,Shipped,6/5/2024,6/11/2024,6,0
923177bd-d4eb-432b-9cb9-5f52d0f4216d,f0e27135-a55f-44e3-a43e-e9abb8445e53,4/4/2022,Blue Dart,Express,Delayed,12/20/2024,1/8/2025,19,1
8f85e7e3-1ad3-4efe-a04e-b7c2d062db8d,bb617527-f5bc-41c1-9981-fb089d7467cd,10/5/2023,OnTrac,2-day,Failed Delivery,6/25/2024,10/22/2024,119,1
fe3c49b7-68e3-4be3-9a47-7460e601ee57,b2bc1193-7d75-4e22-87d2-c06a263d6cd1,3/26/2024,UPS,Standard,Awaiting Pickup,3/15/2025,4/2/2025,18,1
106b84f9-fa8f-4027-9904-3abe64d00ec9,2d511d92-6e16-4c01-89fa-7757f588b806,5/11/2023,USPS,Standard,Pending,3/13/2025,3/1/2025,0,0
940636b4-3551-4e94-9b10-10610a03c0ea,071b93f4-9676-464e-b0d3-9ad7d4ef7e84,2/22/2022,R+L Carriers,Express,In Transit,11/13/2024,7/2/2024,0,0
dfefc511-de1c-4271-b782-4b40d36bbe4b,fcba5e9e-ae64-4366-bf0d-a6c336914735,4/18/2022,XPO Logistics,2-day,Cancelled,5/23/2024,11/3/2024,164,1
db8e0729-a4eb-42d6-8898-90e89197171b,5b33d5f0-ee0f-42da-bde7-f1724ffc84a4,10/9/2023,TForce Freight,Standard,Hold at Location,9/26/2024,12/16/2024,81,1
c5d30eac-c6d7-4f68-80c1-23d75ea6a0ce,e98ba248-0ea0-4420-ba96-d4d0e4238254,12/15/2023,Old Dominion Freight Line,Standard,Out for Delivery,7/9/2024,1/9/2025,184,1
e2a70c3f-5566-4b82-98d0-ea86408f1ed2,cd210f76-a14b-4621-824e-a034172d503b,2/13/2025,Blue Dart,Express,Delivered,4/2/2025,4/8/2025,6,0
70a35da6-9264-4daf-9208-d791bbfce5c8,33a90206-f04e-4233-ba12-964f43e1db29,3/3/2024,Purolator,Express,Hold at Location,4/28/2024,9/16/2024,141,1
6c702f36-2461-4863-be12-ce13a755aca3,1e31abb7-2d6d-4183-a6c9-b13db0b64dda,5/27/2022,UPS,Express,Shipped,2/8/2025,5/9/2024,0,0
7f925992-31bf-45ea-a5cc-140005cb9b51,50672e91-77e9-47e3-9875-84cb94e47b8e,5/16/2023,FedEx,Express,Out for Delivery,7/7/2024,9/17/2024,72,1
25a1d550-6e91-4605-bd8e-885af19fcdba,0aa5a18d-e233-4fb6-90d6-ec5a4b687b4e,9/9/2022,R+L Carriers,Express,Delayed,5/9/2024,8/31/2024,114,1
942a013a-82db-4579-8e7c-41b2ebac707d,16976412-a613-4657-9cad-4b724ab7a7c8,5/27/2023,TForce Freight,Express,Failed Delivery,1/29/2025,11/21/2024,0,0
0a92231a-5f85-48aa-9988-9f84b732a2f6,3e28128a-45f9-46fe-933d-e507632561db,7/12/2024,Amazon Logistics,Standard,Returned,2/16/2025,10/22/2024,0,0
dcf292d0-00c7-4178-a87f-548016379f7a,f1ea1b91-2583-47af-832e-fb3e59cfc890,6/16/2023,Saia,Standard,Pending,9/2/2024,7/29/2024,0,0
ff59bc71-8659-4cda-9a5a-a0aa2ed7b667,44609a82-e98b-4c96-987a-01a597c2f6b4,1/24/2025,Old Dominion Freight Line,Standard,Processing,5/16/2024,7/13/2024,58,1
2d9b3d39-e53c-4b47-82f3-bed3fd573551,e7ec13ff-b78d-4717-a74c-5aa0ceefbb52,6/15/2022,Schneider National,Standard,Awaiting Pickup,8/29/2024,12/10/2024,103,1
7e8386ad-969a-4a0e-b5a1-cc0a43db0b73,5e00c43a-9982-4195-a2dc-b0783369a362,7/22/2024,ArcBest,Standard,Cancelled,10/18/2024,4/6/2025,170,1
125af90c-c1f5-400e-9d1b-6ae9e53f1651,0301c51a-fe40-4002-9671-7eaf1bc7337f,11/8/2024,Estes Express Lines,Standard,In Transit,4/19/2025,9/22/2024,0,0
1d58dc45-5356-4808-b6e6-7a836d0afddf,d06d22d3-5d90-4933-bc4b-116de2ff1903,2/24/2025,XPO Logistics,Standard,Delivered,4/11/2025,3/8/2025,0,0
b72c053d-ebf9-4015-8a13-347464ee1504,fdb7cfae-9f11-4250-9e05-7ade28593250,1/7/2023,OnTrac,Standard,In Transit,12/23/2024,6/16/2024,0,0
f0688ada-6a50-4df5-a304-e24cc902534e,90a960f0-8c93-4d72-8d59-b7a7b5171053,4/6/2024,Lasership,Express,Cancelled,5/4/2024,7/31/2024,88,1
b9b23107-e7a4-44ce-8bfc-ad5647cea97e,de3c7954-73e9-4394-b4b8-2ef17e0190e2,7/13/2022,DHL,Standard,Failed Delivery,2/21/2025,2/10/2025,0,0
94f8ae9d-41d2-41e8-8ec1-694e89901300,56897842-85c6-43af-9a55-1ce3a70d50aa,1/19/2023,ABF Freight,Standard,Out for Delivery,11/21/2024,11/8/2024,0,0
5af3c6a9-e889-4b5d-bd7b-788f26285380,6334fd33-8df3-412d-878f-66738f97ba12,7/23/2022,YRC Freight,Standard,Pending,1/29/2025,4/25/2024,0,0
34862782-53c1-41d1-b86a-a0c15b69db11,4a3ef015-19e0-4695-99a4-7935b2943798,7/24/2024,SEKO Logistics,2-day,Shipped,6/28/2024,8/5/2024,38,1
1684684f-b104-4240-8fa6-59a3e8862853,1b03e07d-a7f7-48b5-9631-56d291aed17f,12/28/2023,USPS,Standard,Delayed,8/24/2024,2/12/2025,172,1
cf012a91-4bf1-41dc-9844-e6c81a2cd9fa,2bf612dc-73f5-43d7-be29-58ffc4364938,3/16/2022,Amazon Logistics,Standard,Processing,2/21/2025,9/27/2024,0,0
3b5350f1-dbaf-41b8-8298-a7f6a824e68a,7e16f06b-a59d-47ba-8eda-d17ae646dd06,12/14/2024,Purolator,Standard,Hold at Location,9/30/2024,7/8/2024,0,0
e71d7ab0-4999-4c66-9f21-3d5406c8a8e5,03820db0-5448-49c0-9ce4-c643771ceb80,1/10/2025,OnTrac,Standard,Returned,3/21/2025,2/22/2025,0,0
d814ceb5-56cc-454e-9f8c-ecbea0536f66,33ba5abc-14f4-4cd0-b8b5-87e98d40e892,10/5/2023,Saia,Express,Awaiting Pickup,3/11/2025,7/17/2024,0,0
1f2ef610-e4cd-477c-814a-7970aecf9670,1b3fd661-230f-4765-8391-f77e09b33290,1/30/2025,FedEx,Standard,Hold at Location,6/10/2024,6/27/2024,17,1
78765029-68e7-4cca-b9b3-2bed6cb4aa5c,7432f8ef-ce51-4636-b3ee-f0a3e5bed61a,7/16/2022,Schneider National,Express,Shipped,12/2/2024,8/18/2024,0,0
fb777680-5c48-4554-beed-26a2661bd432,a4213ee8-de66-47f8-a672-91c9d223f185,1/19/2023,R+L Carriers,Standard,Out for Delivery,9/24/2024,3/21/2025,178,1
d0040f01-97f5-46f2-b707-7fd46d592fe7,ea8e2a2d-a01f-45e4-b6eb-a35434459091,4/4/2025,XPO Logistics,Standard,Delayed,8/27/2024,8/4/2024,0,0
83a858ed-863a-4d38-9ba9-76dcbe82c0f2,39e0b05f-a8a4-46d6-a218-64b01dbb1222,4/16/2024,DHL,Standard,Failed Delivery,3/5/2025,7/16/2024,0,0
40b0a03a-2c66-4dff-8ed0-997034250e37,74fe8e93-95fc-4e5d-a870-8cf77826985e,8/26/2023,Blue Dart,2-day,Returned,7/5/2024,6/17/2024,0,0
d639f1f5-fc66-4d49-b1d7-eebe355cac1b,fe213e4c-ecf0-4881-bb6a-d0b99d495079,9/23/2023,SEKO Logistics,Standard,Pending,12/31/2024,12/30/2024,0,0
8ac0b1b7-797b-4083-ba96-26b60d2df21c,192414ed-cfb8-48f0-8e31-16be35a6832a,3/7/2022,Old Dominion Freight Line,Standard,Processing,7/13/2024,9/13/2024,62,1
623003d3-5dc5-4cba-a19e-3c14888be788,47adb8cc-34d9-423a-87ec-68ecb2b26cf4,6/28/2023,Estes Express Lines,Standard,Awaiting Pickup,2/27/2025,7/13/2024,0,0
1d686b97-161f-4ab5-8d07-ec9febc58468,e78bd57f-2fff-4d79-a70f-064999836470,10/24/2024,USPS,Express,Cancelled,10/14/2024,1/31/2025,109,1
6601658a-f559-4795-b67e-9e856ec346fa,18519eb0-7c25-43d6-b884-2e5928e672a5,10/16/2022,ArcBest,2-day,In Transit,3/20/2025,5/22/2024,0,0
c1f4c5ac-2671-4918-9791-cc3269566c70,a1808e1f-972e-4ba9-b298-8377f3e592cb,4/17/2024,Lasership,2-day,Delivered,10/14/2024,6/13/2024,0,0
01dad7b7-1012-4d76-86f8-237057716d35,044d5301-f6a0-48d3-9782-d9db7fd86b38,4/19/2022,UPS,Standard,Returned,5/20/2024,7/14/2024,55,1
19f3a163-71ac-4cf5-966c-621bcfec39cf,ab337800-ef1f-4eb4-8750-caf882ed8839,9/12/2022,TForce Freight,Standard,Pending,8/9/2024,8/25/2024,16,1
cdf99f9b-27ef-4d36-996a-835a3598ba83,52e6abf8-e4fb-47e4-bf08-7c80482abe24,5/4/2023,ABF Freight,2-day,Cancelled,9/15/2024,9/7/2024,0,0
3bc17db0-34f7-42b0-a7f6-9f5ffedff498,f017e222-0ab3-412c-bba6-f310f436c529,2/6/2025,YRC Freight,Standard,Shipped,5/29/2024,7/20/2024,52,1
8cab73ac-1a60-431e-80c0-a93acde917c2,37ce6058-44db-47e1-b99c-702a3c477531,1/30/2023,XPO Logistics,Standard,Awaiting Pickup,9/20/2024,5/25/2024,0,0
5c7d7a95-4367-4e03-94e6-145967b5cd9f,5a490736-28b5-45b4-ae7a-d4f8075d0e70,2/18/2024,SEKO Logistics,Express,Delivered,11/14/2024,5/17/2024,0,0
e8924b12-e2eb-4fb6-8f1c-a437bd4d4b5b,0fcc949b-e6cc-467d-ad59-35d2fe240ce7,7/9/2023,Old Dominion Freight Line,2-day,Processing,11/18/2024,10/10/2024,0,0
ac37dfe1-8e50-4f49-99c2-aeabc5607c2d,2679b7b4-31c4-46bd-8d3f-e4ec684a06fd,3/23/2023,YRC Freight,Standard,Out for Delivery,2/1/2025,5/21/2024,0,0
fcc4a972-71e5-4113-b247-20efd2c87e7a,1b08e8fc-e16d-4ec0-9dec-4410cb469091,11/27/2023,Purolator,Express,In Transit,11/21/2024,3/14/2025,113,1
af57d1e2-db64-4d54-a09f-873b7611ed10,28f53434-592e-4932-a819-ae8490dea93a,7/3/2022,USPS,Standard,Delayed,7/20/2024,5/7/2024,0,0
e320c0c5-adc3-424c-be8d-1b5d6295a55b,28b00272-8689-4598-8b29-5f0f77ea1011,12/7/2024,ABF Freight,Standard,Failed Delivery,12/5/2024,5/6/2024,0,0
999e7b0b-b4a6-4886-a96c-e7260dc4543d,6ed7ceb0-7e39-43f0-8c26-33cd4aadb8d9,8/17/2024,Schneider National,Standard,Hold at Location,10/8/2024,10/19/2024,11,1
9c928068-67aa-4df7-9709-515629936df5,f78561d9-3919-40bd-ac22-f5db491c4d3b,5/3/2022,Estes Express Lines,2-day,Delivered,6/6/2024,6/20/2024,14,1
99cb8a4e-0a88-4342-a0a3-85c7e62d7101,de811be7-ed72-424f-bb6f-6e5b106dbba9,5/5/2024,Amazon Logistics,Express,Out for Delivery,4/10/2025,1/25/2025,0,0
638faa1e-f98e-4574-9359-580a05265616,46c333db-8bfa-4e4b-93bf-e0c75993c13b,8/21/2022,UPS,Standard,Pending,4/23/2025,8/16/2024,0,0
371dfb55-15dd-4867-bd3b-98b4bde824b8,ba7a6f03-4422-4172-b105-4e0de50775f4,7/30/2023,Lasership,Standard,Processing,1/25/2025,9/14/2024,0,0
85b947ee-30fe-4758-9d8d-06bb16b8a51b,7333b2b6-11af-4725-890b-cd6cdbb62647,6/26/2022,TForce Freight,Standard,Returned,6/20/2024,12/10/2024,173,1
5449bb32-ce36-4f5d-a209-01f2cfb483c5,bc4f587c-407a-4fa6-b015-0443ff62ad8f,1/2/2023,DHL,Standard,Delayed,5/29/2024,8/19/2024,82,1
7502401d-8ad5-44e6-a203-a9827054ac7d,00c442bb-5439-423a-9855-843ae8bc0d47,7/11/2022,Blue Dart,Standard,In Transit,8/29/2024,4/27/2024,0,0
5d4f6847-32bf-4393-8614-52cf90b49c47,eb35f8d8-3237-46cb-912b-6aa63442bd36,9/23/2022,R+L Carriers,Standard,Hold at Location,6/12/2024,10/22/2024,132,1
49fe2c43-0990-496f-9e6d-039a60a60347,4d344628-885d-4733-86fe-2af8e3ed0b24,1/31/2024,OnTrac,2-day,Failed Delivery,11/5/2024,8/1/2024,0,0
ddfa68d9-5277-45de-b4e2-49d153053a19,6fa4c047-dd27-4364-a0ae-13607df5dd16,9/20/2023,FedEx,Standard,Shipped,5/9/2024,12/16/2024,221,1
01386721-99ae-4df3-a700-369a3acbf431,565f8d14-4802-4830-a6cc-c4a6ead5299a,8/23/2024,ArcBest,Express,Awaiting Pickup,6/10/2024,10/6/2024,118,1
2ca4f939-4b33-441e-8b30-9d0bb05ee1b8,b9ae5840-744a-47ff-b2ca-5b8f89f62f13,3/1/2023,Saia,2-day,Cancelled,4/28/2024,8/15/2024,109,1
5b7363cf-66ca-4377-bf74-ecb8c55e61c2,e2282300-260b-474e-8f5b-f81c3e8066c3,5/17/2022,Saia,Standard,In Transit,7/3/2024,6/16/2024,0,0
f9a8eba0-7af7-41d0-b469-4890aaafca3a,0fcf18d7-a877-4278-9661-5d698afcc31f,8/9/2024,TForce Freight,Express,Shipped,5/9/2024,4/18/2025,344,1
e11396c0-a66d-4186-94dd-03a54cd7ba00,0ea88420-90b4-4520-b51e-f95f18c84634,7/5/2023,USPS,Standard,Awaiting Pickup,9/28/2024,9/3/2024,0,0
70f2473b-6cfc-4ab9-b5fe-a2b592a25f27,b15b0edf-b90b-480e-9d5b-83b26df5ee2e,11/15/2023,Schneider National,2-day,Pending,1/19/2025,5/5/2024,0,0
968bf492-ae82-4544-b7dd-a792dbff2c23,7837f712-f378-40b8-9ab5-4baa3b2260e9,10/24/2022,Estes Express Lines,Express,Cancelled,3/8/2025,9/22/2024,0,0
e1056bb4-e259-47e4-90b8-3b64921fa80d,d673e7a2-ff6c-4e1d-b919-342da9b58e2d,6/27/2023,SEKO Logistics,2-day,Out for Delivery,10/13/2024,9/6/2024,0,0
00f756a4-7aa5-4e84-a528-ccf6d00a91da,22ca79f4-7c2a-419f-bf66-095be08644e2,1/7/2022,Lasership,Express,Delayed,1/2/2025,10/30/2024,0,0
6a0fc5c5-aa34-4dad-bc34-0772cf22fd51,a122fb2c-c4fb-490e-9847-aff46864ab62,3/11/2023,ArcBest,2-day,Processing,4/21/2025,11/21/2024,0,0
88cf9b02-4422-4e11-8aa3-3abaffbfda99,40804207-74ff-4da7-b3b4-6a86db7b32ec,4/3/2022,OnTrac,Express,Hold at Location,5/15/2024,4/26/2024,0,0
bc1e9844-d5e4-4328-9968-097acb4a6471,9610584d-3bad-4aaa-a914-6e77c96d3ea8,4/15/2023,ABF Freight,2-day,Delivered,5/3/2024,7/31/2024,89,1
0fbdfc64-721d-40eb-9add-1693935c82ec,25f9347d-fc57-45d4-99f8-9fa8201400dd,5/12/2024,UPS,Express,Failed Delivery,9/5/2024,11/3/2024,59,1
0d86ae9f-ab6b-4f21-a835-b3d5c2d7b437,d8043587-45a5-49f6-8649-ed82f0f0c8d6,10/27/2022,FedEx,Express,Returned,7/30/2024,11/25/2024,118,1
cc7e37d7-6b20-4e28-98dc-8be2e0b4e178,da4848fe-791a-43ce-a943-40b052029dd5,4/20/2024,Amazon Logistics,Standard,In Transit,12/16/2024,9/13/2024,0,0
2a5f7c64-b893-4bc9-8ac5-fe089e177668,b58058fa-de8d-4235-b1e4-3e531c10e5fc,4/3/2025,DHL,Express,Shipped,8/17/2024,3/26/2025,221,1
9af0f997-4130-4da9-9a31-692a1f5f163f,28d95099-917d-4f40-81fb-c9f9fed2a3fd,2/14/2023,YRC Freight,Express,Awaiting Pickup,3/29/2025,9/22/2024,0,0
ae3aaaba-be68-4eaa-a9b3-262684056376,248d5a53-33f0-48af-9406-3aefed0bb11b,6/16/2022,XPO Logistics,Express,Pending,10/10/2024,8/22/2024,0,0
53ad67d4-02e0-42fb-b303-57c1a1080f0c,8ab9ec5a-d05b-417f-8267-a0fa02079132,4/16/2023,Old Dominion Freight Line,2-day,Cancelled,11/24/2024,12/6/2024,12,1
85676b42-4dd3-4692-97d2-72451bf617be,b234c322-51ea-49ca-8abf-0b68f37743c0,4/20/2025,Blue Dart,Express,Out for Delivery,12/19/2024,7/18/2024,0,0
5e00a0b7-969f-442f-9ef5-7c2258a24f25,2cc1a77c-f9e2-41c5-8a8d-3062d273634c,6/6/2024,R+L Carriers,Express,Delayed,5/18/2024,10/19/2024,154,1
45ef5dda-a386-4742-a788-e7470eed0b86,55297461-0079-46ab-ba7b-52c096ab0d02,5/6/2022,Purolator,Express,Processing,8/27/2024,5/4/2024,0,0
06e73070-b954-4d4f-98a8-6a2505fa1e0b,e4991e6a-b8cf-4586-bc1e-26f1d09f8fe3,4/14/2022,UPS,Standard,Hold at Location,7/13/2024,10/24/2024,103,1
23d99bf7-ef75-478d-ae31-4c4630e36c1e,d2ef1fa6-0bf5-4607-9bf8-6f1573a44461,9/12/2022,FedEx,2-day,Delivered,6/22/2024,5/4/2024,0,0
834cf103-82ef-408f-b473-026804c27b31,4c7310e8-c034-4f24-8c3e-047ef542399a,8/15/2023,R+L Carriers,2-day,Failed Delivery,5/3/2024,4/25/2024,0,0
bacacf1b-b7a7-4e8a-b3c6-21cd255f313d,8262dcbd-9031-4dca-ab59-a2b3a428cf08,7/1/2022,TForce Freight,Express,Returned,5/20/2024,4/12/2025,327,1
0738cdbc-dee2-4cb1-94e9-23d6a0c37173,0d35791e-7156-40e8-ac68-614bf94f9ff5,8/2/2022,Amazon Logistics,Standard,Delayed,10/13/2024,8/10/2024,0,0
a9e0f87f-159b-4668-a313-49fe8063986a,41c60b20-cbc5-42f0-a0ac-39bf57257035,11/6/2023,Saia,2-day,Failed Delivery,5/22/2024,10/17/2024,148,1
48a65afe-8cb9-4a86-a4f6-6d50f999dcf4,89930a42-bf87-47f7-aa42-f0631ebcb666,5/12/2022,Old Dominion Freight Line,2-day,Hold at Location,10/19/2024,8/11/2024,0,0
0521ee3a-a885-472b-81be-a42750bd46bb,25fa542d-078b-4e3b-b6c4-e97cbfc69019,12/6/2024,Schneider National,2-day,Returned,6/15/2024,3/13/2025,271,1
2b988397-c771-41af-a836-7d108a948242,70b8740f-68a0-496f-a676-480d51abdb18,2/3/2025,ArcBest,Standard,Pending,8/24/2024,9/13/2024,20,1
bfd465fd-78cd-4a2c-8f27-7caa6eeabbb3,29c3a691-dc6b-474e-9f10-c445acb38f7c,1/8/2024,Estes Express Lines,Standard,Cancelled,2/6/2025,5/8/2024,0,0
d67cf753-3e46-4c07-b030-91e65b9d1899,46c1afb5-aba3-4132-ba79-1ffe925c8b28,1/17/2022,XPO Logistics,Standard,Shipped,8/19/2024,8/11/2024,0,0
6fac139d-bb3d-41e3-81de-92e340cfb29c,2ab3e04e-dd39-4a83-adb6-f53e150021e5,3/2/2023,OnTrac,Express,Awaiting Pickup,12/14/2024,2/2/2025,50,1
d6ae4146-1907-4db5-b6c4-d85d17dabc48,0e8fa84d-0948-4e3b-ae67-6d980a843c2a,12/8/2024,Lasership,Standard,Delivered,5/13/2024,9/8/2024,118,1
2e0b64fb-23ba-4fa4-a404-8c28eb41d237,f22cf9f1-9770-4ac1-bd9c-4c34a4c4b2c8,2/15/2023,DHL,Standard,Processing,11/12/2024,6/24/2024,0,0
c8729e72-001b-481d-9aac-255a7cf96d47,19addcfd-e02a-498c-951d-7497cdbb6bde,5/8/2023,ABF Freight,2-day,Out for Delivery,8/27/2024,12/5/2024,100,1
efc0beb9-26ec-485c-b4ee-2def7ef537c4,b2eb9ef8-d312-4b6f-ae65-eec3b6e03431,7/29/2024,YRC Freight,2-day,In Transit,8/3/2024,11/16/2024,105,1
142c67d7-cf1c-49d1-a6f2-5cf02f74b093,ebebd34c-b97f-41e6-9548-9a8d51b90690,3/22/2024,SEKO Logistics,Standard,Awaiting Pickup,2/19/2025,11/27/2024,0,0
705ea488-0add-4e28-869e-e2e77cb6a8fb,d518a046-11da-4fa5-b024-cc06ee00fba3,8/14/2022,USPS,2-day,Delayed,8/22/2024,8/9/2024,0,0
110009ba-cd8a-4783-8c5a-1e227940d02a,817e52d9-0664-4a5e-9de9-538099887834,11/28/2024,Blue Dart,Standard,Cancelled,3/30/2025,5/16/2024,0,0
977950af-9366-41cb-8ee9-9834239a36fc,3264eec9-bb6b-47d3-a2ff-6cc48846f2be,11/14/2022,Purolator,Express,Processing,7/26/2024,5/27/2024,0,0
e809e5b6-a2e0-4eb0-b7bc-7d82b64eddaf,363c5c7c-b4d2-4ee1-ae6f-14dd06174b5b,2/16/2024,Estes Express Lines,Standard,Pending,1/9/2025,9/26/2024,0,0
cf6da8df-4860-4b5b-b8de-bb154e67f9dc,0a743e9c-21a4-4689-8d47-1c5c8448bdd0,7/23/2022,OnTrac,Express,Hold at Location,2/12/2025,3/22/2025,38,1
070d917d-8749-4af3-a62d-781f10f4dc61,7700c408-84e3-4d0f-b982-13db43fbd15e,5/18/2023,R+L Carriers,Standard,Returned,11/14/2024,2/9/2025,87,1
89844746-7306-45a6-bf7c-c0765c25fdad,a69cf0c3-c2ee-4468-8c3d-206c85353b9c,10/29/2023,USPS,Standard,Delivered,12/25/2024,3/15/2025,80,1
3ce88e02-446d-446d-9105-6a0a70328f32,4e74782a-0b1f-439c-878a-10acde1265ec,3/31/2022,ArcBest,Standard,Out for Delivery,6/15/2024,5/29/2024,0,0
ec21e4df-1d8e-4bba-af36-49d94d3b2eff,68fe150c-7053-4072-9e4a-0ebab810e555,10/5/2024,TForce Freight,Standard,Shipped,9/10/2024,3/18/2025,189,1
13c90a60-b227-44f5-9ab2-45b842f3897b,3ba3f963-ec6d-4a99-b209-9f16aec198ba,4/9/2023,Schneider National,Express,In Transit,12/5/2024,4/20/2025,136,1
1b6330a6-fe69-488e-8a54-a60c600a54fa,a6520814-8028-45be-afcc-b167c31b0977,6/4/2023,XPO Logistics,Standard,Failed Delivery,11/27/2024,11/21/2024,0,0
6df06b22-3177-4235-aee4-65d315a96416,e50a852b-89c4-452f-a3b7-6d7776a20f96,4/8/2024,FedEx,2-day,In Transit,9/16/2024,2/23/2025,160,1
59ed49f1-928c-42e5-ace8-4c3f44338089,18329665-56e2-4f4f-9747-ced38fc20bdb,9/16/2022,YRC Freight,2-day,Hold at Location,10/3/2024,2/20/2025,140,1
0db3125a-c801-4882-9a96-e1601529b062,2fe888bb-71c9-436b-91be-9b0d2b8003fe,4/23/2023,SEKO Logistics,Standard,Failed Delivery,2/28/2025,10/16/2024,0,0
b48cac77-52fb-460b-afd8-d4612c8fb561,d8c23f1e-afb0-4261-aad4-5f13366ea1eb,2/12/2022,Lasership,Standard,Shipped,6/11/2024,9/17/2024,98,1
55d1ccd1-4cb2-4e03-94ab-33ebf28ffe37,cc6cce6e-f328-49b6-8b04-73b4ede547aa,1/2/2023,Old Dominion Freight Line,Standard,Awaiting Pickup,12/16/2024,3/6/2025,80,1
c9bc584a-b648-4613-8315-65c179f13d19,8dad5e1b-8522-47d8-9466-5b45185025b7,9/11/2022,ABF Freight,Express,Cancelled,2/19/2025,11/7/2024,0,0
c9e14b78-9618-4f98-ac46-ef2e106f1375,3dab0e0d-d07d-44f2-9824-d4c78a5756c9,7/14/2024,Blue Dart,Standard,Delivered,12/19/2024,7/16/2024,0,0
25880703-a08f-4fd3-8d54-3c5a3fed68a1,280c22bf-6ffb-43d8-b909-71603d51ccd2,8/24/2024,Amazon Logistics,Express,Out for Delivery,10/10/2024,10/23/2024,13,1
d4f81605-ae23-4026-ba41-085dc6576917,6b47e8ba-aa19-4ac8-9dcf-b71d3286d6fe,9/28/2024,UPS,2-day,Pending,3/20/2025,10/5/2024,0,0
3c8936e2-307a-4c1f-85c1-b33ef826f9d9,c0f561e4-9433-40d5-b9b5-b357098b1f01,3/22/2024,Purolator,Standard,Processing,12/4/2024,7/23/2024,0,0
36cf7efc-169d-45d0-8649-06cfeccbefbc,82fe473d-7076-4fd9-acb7-b80f648cedb9,9/1/2024,Saia,Standard,Returned,9/18/2024,6/17/2024,0,0
05943c87-58af-4785-b2c6-a48cf2670ddf,11068ac9-d302-4b73-b2ff-17a4454fa411,1/31/2024,DHL,Standard,Delayed,12/10/2024,2/22/2025,74,1
d050f999-dbec-4b4a-87f0-5b18ba2b6b29,86b27f7e-db05-4df6-adea-b0ad5ead23b3,5/28/2023,DHL,Standard,Hold at Location,12/28/2024,11/26/2024,0,0
c174e997-a532-4661-a4fc-4792b50a94f4,4e94c3b9-ae38-4a5a-abe3-450b4aee5182,4/27/2022,Schneider National,Standard,Processing,8/18/2024,12/3/2024,107,1
3e419d95-63c0-4c86-a42b-e3f8db3d6546,a0e76ebd-09e5-43b3-bbf2-d5132ac5ae5f,7/4/2023,SEKO Logistics,Express,Shipped,2/5/2025,5/31/2024,0,0
90c5b459-2eac-4684-9303-9292cff85aae,057ef6c9-8551-44ce-8480-0e61a5f81b38,5/29/2023,TForce Freight,Standard,Delivered,1/8/2025,1/15/2025,7,0
